freq	dB
103.18142734307824	-0.7939777731388787
111.7798796216681	-1.0250011310181328
120.37833190025795	-1.1257844354292428
128.9767841788478	-1.0836703606436011
137.57523645743765	-0.8060382525706372
146.17368873602751	-2.4076006262330645
154.77214101461738	-3.229519316920311
163.3705932932072	-3.2931673378517834
171.96904557179707	-1.4647679151578403
180.56749785038693	-3.4487211886538622
189.16595012897676	-2.3477198706160327
197.76440240756662	-3.641074660640673
206.36285468615648	-3.5550038273457245
214.96130696474634	-1.3026413704607984
223.5597592433362	-0.1364824645360702
232.15821152192603	-1.1362933109776256
240.7566638005159	-0.38376884122230726
249.35511607910576	0.17179973143796765
257.9535683576956	-0.40921556515340685
266.5520206362855	0.06391355171941368
275.1504729148753	1.361704509533286
283.74892519346514	0.7169762598157213
292.34737747205503	0.7154886103879975
300.94582975064486	1.9269982040882812
309.54428202923475	0.6983515395138986
318.1427343078246	0.7818563885870599
326.7411865864144	0.269834408765902
335.3396388650043	-0.4591140365242282
343.93809114359414	-0.7445529344402567
352.53654342218397	-3.758456692359706
361.13499570077386	-2.9661330673300643
369.7334479793637	-2.5921526989684684
378.3319002579535	-1.149020703355036
386.9303525365434	-0.8876708298763205
395.52880481513324	-1.2676376371587308
404.12725709372313	-1.1774898237138753
412.72570937231296	-0.6627134174336489
421.3241616509028	0.9455025152948658
429.9226139294927	-1.832331155170448
438.5210662080825	-1.4044681778333854
447.1195184866724	-0.8283443523967009
455.71797076526224	-0.06439158591301507
464.31642304385207	1.8519301626652396
472.91487532244196	4.798138448407014
481.5133276010318	5.367626161488166
490.1117798796216	6.198194494409827
498.7102321582115	5.790227919204726
507.30868443680134	6.39285210171791
515.9071367153912	6.157357878069004
524.5055889939811	5.768538221453195
533.104041272571	5.760938228604453
541.7024935511607	-0.49307457166107954
550.3009458297506	1.0098713324602056
558.8993981083405	2.0650857811588894
567.4978503869303	2.149127090229779
576.0963026655202	3.002122794891482
584.6947549441101	3.005973279982869
593.2932072226998	0.8998831297744663
601.8916595012897	1.1353086619333244
610.4901117798796	1.5293609870914593
619.0885640584695	0.8964678790186787
627.6870163370593	1.199381858335792
636.2854686156492	0.4914123670120424
644.883920894239	-0.7476976151354485
653.4823731728288	-0.6240668402748488
662.0808254514187	-1.5939608232786093
670.6792777300086	-4.524479374364756
679.2777300085984	-4.156366523277718
687.8761822871883	-2.3597902092708027
696.4746345657782	-4.218812248630916
705.0730868443679	-3.2629241131072235
713.6715391229578	-2.895183779071032
722.2699914015477	-0.7820004938871077
730.8684436801375	-0.5789660674801419
739.4668959587274	1.2442495173682717
748.0653482373173	0.15899685763630894
756.663800515907	0.5772572063345005
765.2622527944969	0.6848054413744086
773.8607050730868	1.501639385648383
782.4591573516767	-1.9160844074709447
791.0576096302665	-2.1930921897931617
799.6560619088564	-1.9102595511570772
808.2545141874463	-2.98260153624921
816.852966466036	-3.952148736212202
825.4514187446259	-1.3445409986884167
834.0498710232158	-3.167542385116464
842.6483233018056	-2.995599557843675
851.2467755803955	-1.5118432459728788
859.8452278589854	-0.7784321874308118
868.4436801375751	1.132745187555792
877.042132416165	0.863985000725022
885.6405846947549	-0.6694616624380068
894.2390369733448	-0.7719147994228095
902.8374892519346	-1.2310863632974043
911.4359415305245	-2.238966102649247
920.0343938091144	-1.0907105634387153
928.6328460877041	-1.3641519843634926
937.231298366294	-1.1471100017763904
945.8297506448839	1.006659023204181
954.4282029234737	1.4325891108027744
963.0266552020636	3.329891022455232
971.6251074806535	4.064190553392399
980.2235597592432	4.257215183096472
988.8220120378331	2.3874138461143284
997.420464316423	0.5390770653866738
1006.0189165950128	-1.3931079072555228
1014.6173688736027	0.9349429404227401
1023.2158211521926	-0.8786499729298118
1031.8142734307824	-1.173576423273694
1040.4127257093724	-1.0114150127324197
1049.0111779879621	0.1053628329342074
1057.609630266552	-0.2294936738656605
1066.208082545142	0.17290385753737642
1074.8065348237317	-3.523915535555533
1083.4049871023215	-4.777299417378417
1092.0034393809115	-4.246315329521177
1100.6018916595012	-2.5618743931432504
1109.200343938091	-2.5629424062538524
1117.798796216681	-2.9464558913587164
