onset	duration	trial_num	trial_type	tone_num	tone_type	frequency	response
242.2078	0.1287519491161219	1	systole	1	A	1578.5670027440333	coherent
242.4505	0.1287519491161219	1	systole	2	B	500.0	coherent
242.6928	0.1287519491161219	1	systole	3	A	1578.5670027440333	coherent
243.3678	0.1287519491161219	1	systole	4	A	1578.5670027440333	coherent
243.6105	0.1287519491161219	1	systole	5	B	500.0	coherent
243.8528	0.1287519491161219	1	systole	6	A	1578.5670027440333	coherent
244.5279	0.1287519491161219	1	systole	7	A	1578.5670027440333	coherent
244.7705	0.1287519491161219	1	systole	8	B	500.0	coherent
245.0129	0.1287519491161219	1	systole	9	A	1578.5670027440333	coherent
245.6879	0.1287519491161219	1	systole	10	A	1578.5670027440333	coherent
245.9306	0.1287519491161219	1	systole	11	B	500.0	coherent
246.1729	0.1287519491161219	1	systole	12	A	1578.5670027440333	coherent
246.7679	0.1287519491161219	1	systole	13	A	1578.5670027440333	coherent
247.0106	0.1287519491161219	1	systole	14	B	500.0	coherent
247.2529	0.1287519491161219	1	systole	15	A	1578.5670027440333	coherent
247.9279	0.1287519491161219	1	systole	16	A	1578.5670027440333	coherent
248.1705	0.1287519491161219	1	systole	17	B	500.0	coherent
248.4129	0.1287519491161219	1	systole	18	A	1578.5670027440333	coherent
249.0878	0.1287519491161219	1	systole	19	A	1578.5670027440333	coherent
249.3305	0.1287519491161219	1	systole	20	B	500.0	coherent
249.5728	0.1287519491161219	1	systole	21	A	1578.5670027440333	coherent
250.3615	0.1287519491161219	1	systole	22	A	1578.5670027440333	coherent
250.638	0.1287519491161219	1	systole	23	B	500.0	coherent
250.914	0.1287519491161219	1	systole	24	A	1578.5670027440333	coherent
251.5116	0.1287519491161219	1	systole	25	A	1578.5670027440333	coherent
251.788	0.1287519491161219	1	systole	26	B	500.0	coherent
252.0641	0.1287519491161219	1	systole	27	A	1578.5670027440333	coherent
258.2674	0.1443668726715259	2	systole	1	A	2180.0224995339627	coherent
258.5562	0.1443668726715259	2	systole	2	B	500.0	coherent
258.8448	0.1443668726715259	2	systole	3	A	2180.0224995339627	coherent
259.4275	0.1443668726715259	2	systole	4	A	2180.0224995339627	coherent
259.7162	0.1443668726715259	2	systole	5	B	500.0	coherent
260.0049	0.1443668726715259	2	systole	6	A	2180.0224995339627	coherent
260.6721	0.1443668726715259	2	systole	7	A	2180.0224995339627	coherent
260.9621	0.1443668726715259	2	systole	8	B	500.0	coherent
261.2521	0.1443668726715259	2	systole	9	A	2180.0224995339627	coherent
261.9121	0.1443668726715259	2	systole	10	A	2180.0224995339627	coherent
262.2021	0.1443668726715259	2	systole	11	B	500.0	coherent
262.4921	0.1443668726715259	2	systole	12	A	2180.0224995339627	coherent
263.1013	0.1443668726715259	2	systole	13	A	2180.0224995339627	coherent
263.3939	0.1443668726715259	2	systole	14	B	500.0	coherent
263.6863	0.1443668726715259	2	systole	15	A	2180.0224995339627	coherent
264.2813	0.1443668726715259	2	systole	16	A	2180.0224995339627	coherent
264.5738	0.1443668726715259	2	systole	17	B	500.0	coherent
264.8663	0.1443668726715259	2	systole	18	A	2180.0224995339627	coherent
265.4912	0.1443668726715259	2	systole	19	A	2180.0224995339627	coherent
265.7838	0.1443668726715259	2	systole	20	B	500.0	coherent
266.0762	0.1443668726715259	2	systole	21	A	2180.0224995339627	coherent
266.7304	0.1443668726715259	2	systole	22	A	2180.0224995339627	coherent
267.0254	0.1443668726715259	2	systole	23	B	500.0	coherent
267.3204	0.1443668726715259	2	systole	24	A	2180.0224995339627	coherent
267.7813	0.1443668726715259	2	systole	25	A	2180.0224995339627	coherent
268.0739	0.1443668726715259	2	systole	26	B	500.0	coherent
268.3663	0.1443668726715259	2	systole	27	A	2180.0224995339627	coherent
271.8868	0.1506278812885284	3	diastole	1	A	1578.5670027440333	coherent
272.192	0.1506278812885284	3	diastole	2	B	500.0	coherent
272.4968	0.1506278812885284	3	diastole	3	A	1578.5670027440333	coherent
273.1168	0.1506278812885284	3	diastole	4	A	1578.5670027440333	coherent
273.422	0.1506278812885284	3	diastole	5	B	500.0	coherent
273.7268	0.1506278812885284	3	diastole	6	A	1578.5670027440333	coherent
274.1256	0.1506278812885284	3	diastole	7	A	1578.5670027440333	coherent
274.427	0.1506278812885284	3	diastole	8	B	500.0	coherent
274.7281	0.1506278812885284	3	diastole	9	A	1578.5670027440333	coherent
275.3186	0.1506278812885284	3	diastole	10	A	1578.5670027440333	coherent
275.6188	0.1506278812885284	3	diastole	11	B	500.0	coherent
275.9186	0.1506278812885284	3	diastole	12	A	1578.5670027440333	coherent
276.5186	0.1506278812885284	3	diastole	13	A	1578.5670027440333	coherent
276.8188	0.1506278812885284	3	diastole	14	B	500.0	coherent
277.1187	0.1506278812885284	3	diastole	15	A	1578.5670027440333	coherent
277.6203	0.1506278812885284	3	diastole	16	A	1578.5670027440333	coherent
277.9154	0.1506278812885284	3	diastole	17	B	500.0	coherent
278.2103	0.1506278812885284	3	diastole	18	A	1578.5670027440333	coherent
278.7006	0.1506278812885284	3	diastole	19	A	1578.5670027440333	coherent
278.9958	0.1506278812885284	3	diastole	20	B	500.0	coherent
279.2906	0.1506278812885284	3	diastole	21	A	1578.5670027440333	coherent
279.781	0.1506278812885284	3	diastole	22	A	1578.5670027440333	coherent
280.0762	0.1506278812885284	3	diastole	23	B	500.0	coherent
280.371	0.1506278812885284	3	diastole	24	A	1578.5670027440333	coherent
283.7557	0.1431280889664776	4	systole	1	A	1987.9452401467304	coherent
284.0494	0.1431280889664776	4	systole	2	B	500.0	coherent
284.3432	0.1431280889664776	4	systole	3	A	1987.9452401467304	coherent
284.9457	0.1431280889664776	4	systole	4	A	1987.9452401467304	coherent
285.2394	0.1431280889664776	4	systole	5	B	500.0	coherent
285.5332	0.1431280889664776	4	systole	6	A	1987.9452401467304	coherent
286.162	0.1431280889664776	4	systole	7	A	1987.9452401467304	coherent
286.452	0.1431280889664776	4	systole	8	B	500.0	coherent
286.742	0.1431280889664776	4	systole	9	A	1987.9452401467304	coherent
287.3921	0.1431280889664776	4	systole	10	A	1987.9452401467304	coherent
287.682	0.1431280889664776	4	systole	11	B	500.0	coherent
287.9721	0.1431280889664776	4	systole	12	A	1987.9452401467304	coherent
288.5214	0.1431280889664776	4	systole	13	A	1987.9452401467304	coherent
288.8113	0.1431280889664776	4	systole	14	B	500.0	coherent
289.1013	0.1431280889664776	4	systole	15	A	1987.9452401467304	coherent
289.651	0.1431280889664776	4	systole	16	A	1987.9452401467304	coherent
289.9409	0.1431280889664776	4	systole	17	B	500.0	coherent
290.2308	0.1431280889664776	4	systole	18	A	1987.9452401467304	coherent
290.7696	0.1431280889664776	4	systole	19	A	1987.9452401467304	coherent
291.0646	0.1431280889664776	4	systole	20	B	500.0	coherent
291.3596	0.1431280889664776	4	systole	21	A	1987.9452401467304	coherent
291.8696	0.1431280889664776	4	systole	22	A	1987.9452401467304	coherent
292.1646	0.1431280889664776	4	systole	23	B	500.0	coherent
292.4596	0.1431280889664776	4	systole	24	A	1987.9452401467304	coherent
304.7366	0.1425005233613774	5	diastole	1	A	2180.0224995339627	streaming
305.0204	0.1425005233613774	5	diastole	2	B	500.0	streaming
305.3041	0.1425005233613774	5	diastole	3	A	2180.0224995339627	streaming
305.7966	0.1425005233613774	5	diastole	4	A	2180.0224995339627	streaming
306.0804	0.1425005233613774	5	diastole	5	B	500.0	streaming
306.3641	0.1425005233613774	5	diastole	6	A	2180.0224995339627	streaming
306.9469	0.1425005233613774	5	diastole	7	A	2180.0224995339627	streaming
307.2307	0.1425005233613774	5	diastole	8	B	500.0	streaming
307.5144	0.1425005233613774	5	diastole	9	A	2180.0224995339627	streaming
307.9929	0.1425005233613774	5	diastole	10	A	2180.0224995339627	streaming
308.2689	0.1425005233613774	5	diastole	11	B	500.0	streaming
308.5449	0.1425005233613774	5	diastole	12	A	2180.0224995339627	streaming
309.0829	0.1425005233613774	5	diastole	13	A	2180.0224995339627	streaming
309.3589	0.1425005233613774	5	diastole	14	B	500.0	streaming
309.6349	0.1425005233613774	5	diastole	15	A	2180.0224995339627	streaming
310.2413	0.1425005233613774	5	diastole	16	A	2180.0224995339627	streaming
310.5224	0.1425005233613774	5	diastole	17	B	500.0	streaming
310.8033	0.1425005233613774	5	diastole	18	A	2180.0224995339627	streaming
311.3541	0.1425005233613774	5	diastole	19	A	2180.0224995339627	streaming
311.634	0.1425005233613774	5	diastole	20	B	500.0	streaming
311.9136	0.1425005233613774	5	diastole	21	A	2180.0224995339627	streaming
312.4741	0.1425005233613774	5	diastole	22	A	2180.0224995339627	streaming
312.7539	0.1425005233613774	5	diastole	23	B	500.0	streaming
313.0336	0.1425005233613774	5	diastole	24	A	2180.0224995339627	streaming
315.6141	0.1406283811666071	6	systole	1	A	2942.014383864825	coherent
315.8992	0.1406283811666071	6	systole	2	B	500.0	coherent
316.1842	0.1406283811666071	6	systole	3	A	2942.014383864825	coherent
316.774	0.1406283811666071	6	systole	4	A	2942.014383864825	coherent
317.0591	0.1406283811666071	6	systole	5	B	500.0	coherent
317.3441	0.1406283811666071	6	systole	6	A	2942.014383864825	coherent
317.7805	0.1406283811666071	6	systole	7	A	2942.014383864825	coherent
318.0618	0.1406283811666071	6	systole	8	B	500.0	coherent
318.343	0.1406283811666071	6	systole	9	A	2942.014383864825	coherent
318.8009	0.1406283811666071	6	systole	10	A	2942.014383864825	coherent
319.0821	0.1406283811666071	6	systole	11	B	500.0	coherent
319.3634	0.1406283811666071	6	systole	12	A	2942.014383864825	coherent
320.0292	0.1406283811666071	6	systole	13	A	2942.014383864825	coherent
320.3154	0.1406283811666071	6	systole	14	B	500.0	coherent
320.6017	0.1406283811666071	6	systole	15	A	2942.014383864825	coherent
321.1554	0.1406283811666071	6	systole	16	A	2942.014383864825	coherent
321.438	0.1406283811666071	6	systole	17	B	500.0	coherent
321.7204	0.1406283811666071	6	systole	18	A	2942.014383864825	coherent
322.3437	0.1406283811666071	6	systole	19	A	2942.014383864825	coherent
322.6313	0.1406283811666071	6	systole	20	B	500.0	coherent
322.9187	0.1406283811666071	6	systole	21	A	2942.014383864825	coherent
323.5138	0.1406283811666071	6	systole	22	A	2942.014383864825	coherent
323.8013	0.1406283811666071	6	systole	23	B	500.0	coherent
324.0888	0.1406283811666071	6	systole	24	A	2942.014383864825	coherent
324.6117	0.1406283811666071	6	systole	25	A	2942.014383864825	coherent
324.8905	0.1406283811666071	6	systole	26	B	500.0	coherent
325.1692	0.1406283811666071	6	systole	27	A	2942.014383864825	coherent
333.7701	0.1368776898016221	7	diastole	1	A	1253.4921645871675	coherent
334.0439	0.1368776898016221	7	diastole	2	B	500.0	coherent
334.3177	0.1368776898016221	7	diastole	3	A	1253.4921645871675	coherent
334.8201	0.1368776898016221	7	diastole	4	A	1253.4921645871675	coherent
335.0939	0.1368776898016221	7	diastole	5	B	500.0	coherent
335.3677	0.1368776898016221	7	diastole	6	A	1253.4921645871675	coherent
335.8701	0.1368776898016221	7	diastole	7	A	1253.4921645871675	coherent
336.1439	0.1368776898016221	7	diastole	8	B	500.0	coherent
336.4176	0.1368776898016221	7	diastole	9	A	1253.4921645871675	coherent
336.7877	0.1368776898016221	7	diastole	10	A	1253.4921645871675	coherent
337.0539	0.1368776898016221	7	diastole	11	B	500.0	coherent
337.3202	0.1368776898016221	7	diastole	12	A	1253.4921645871675	coherent
338.0601	0.1368776898016221	7	diastole	13	A	1253.4921645871675	coherent
338.3338	0.1368776898016221	7	diastole	14	B	500.0	coherent
338.6076	0.1368776898016221	7	diastole	15	A	1253.4921645871675	coherent
339.0825	0.1368776898016221	7	diastole	16	A	1253.4921645871675	coherent
339.3551	0.1368776898016221	7	diastole	17	B	500.0	coherent
339.6279	0.1368776898016221	7	diastole	18	A	1253.4921645871675	coherent
340.1107	0.1368776898016221	7	diastole	19	A	1253.4921645871675	coherent
340.3834	0.1368776898016221	7	diastole	20	B	500.0	coherent
340.6562	0.1368776898016221	7	diastole	21	A	1253.4921645871675	coherent
341.139	0.1368776898016221	7	diastole	22	A	1253.4921645871675	coherent
341.4117	0.1368776898016221	7	diastole	23	B	500.0	coherent
341.6845	0.1368776898016221	7	diastole	24	A	1253.4921645871675	coherent
342.3456	0.1368776898016221	7	diastole	25	A	1253.4921645871675	coherent
342.6283	0.1368776898016221	7	diastole	26	B	500.0	coherent
342.911	0.1368776898016221	7	diastole	27	A	1253.4921645871675	coherent
348.1972	0.1413526063552126	8	diastole	1	A	2621.646269519023	coherent
348.4736	0.1413526063552126	8	diastole	2	B	500.0	coherent
348.7501	0.1413526063552126	8	diastole	3	A	2621.646269519023	coherent
349.269	0.1413526063552126	8	diastole	4	A	2621.646269519023	coherent
349.5454	0.1413526063552126	8	diastole	5	B	500.0	coherent
349.8219	0.1413526063552126	8	diastole	6	A	2621.646269519023	coherent
350.429	0.1413526063552126	8	diastole	7	A	2621.646269519023	coherent
350.7089	0.1413526063552126	8	diastole	8	B	500.0	coherent
350.989	0.1413526063552126	8	diastole	9	A	2621.646269519023	coherent
351.4104	0.1413526063552126	8	diastole	10	A	2621.646269519023	coherent
351.6853	0.1413526063552126	8	diastole	11	B	500.0	coherent
351.9604	0.1413526063552126	8	diastole	12	A	2621.646269519023	coherent
352.42	0.1413526063552126	8	diastole	13	A	2621.646269519023	coherent
352.695	0.1413526063552126	8	diastole	14	B	500.0	coherent
352.9701	0.1413526063552126	8	diastole	15	A	2621.646269519023	coherent
353.6304	0.1413526063552126	8	diastole	16	A	2621.646269519023	coherent
353.9053	0.1413526063552126	8	diastole	17	B	500.0	coherent
354.1804	0.1413526063552126	8	diastole	18	A	2621.646269519023	coherent
354.8386	0.1413526063552126	8	diastole	19	A	2621.646269519023	coherent
355.1185	0.1413526063552126	8	diastole	20	B	500.0	coherent
355.3986	0.1413526063552126	8	diastole	21	A	2621.646269519023	coherent
356.0727	0.1413526063552126	8	diastole	22	A	2621.646269519023	coherent
356.3551	0.1413526063552126	8	diastole	23	B	500.0	coherent
356.6376	0.1413526063552126	8	diastole	24	A	2621.646269519023	coherent
357.2926	0.1413526063552126	8	diastole	25	A	2621.646269519023	coherent
357.5749	0.1413526063552126	8	diastole	26	B	500.0	coherent
357.8575	0.1413526063552126	8	diastole	27	A	2621.646269519023	coherent
359.9643	0.1412501385784708	9	systole	1	A	2446.423693900757	coherent
360.2469	0.1412501385784708	9	systole	2	B	500.0	coherent
360.5292	0.1412501385784708	9	systole	3	A	2446.423693900757	coherent
360.9741	0.1412501385784708	9	systole	4	A	2446.423693900757	coherent
361.2568	0.1412501385784708	9	systole	5	B	500.0	coherent
361.5391	0.1412501385784708	9	systole	6	A	2446.423693900757	coherent
362.1143	0.1412501385784708	9	systole	7	A	2446.423693900757	coherent
362.3969	0.1412501385784708	9	systole	8	B	500.0	coherent
362.6793	0.1412501385784708	9	systole	9	A	2446.423693900757	coherent
363.2634	0.1412501385784708	9	systole	10	A	2446.423693900757	coherent
363.5486	0.1412501385784708	9	systole	11	B	500.0	coherent
363.8335	0.1412501385784708	9	systole	12	A	2446.423693900757	coherent
364.4035	0.1412501385784708	9	systole	13	A	2446.423693900757	coherent
364.6886	0.1412501385784708	9	systole	14	B	500.0	coherent
364.9735	0.1412501385784708	9	systole	15	A	2446.423693900757	coherent
365.5435	0.1412501385784708	9	systole	16	A	2446.423693900757	coherent
365.8287	0.1412501385784708	9	systole	17	B	500.0	coherent
366.1135	0.1412501385784708	9	systole	18	A	2446.423693900757	coherent
366.7435	0.1412501385784708	9	systole	19	A	2446.423693900757	coherent
367.0286	0.1412501385784708	9	systole	20	B	500.0	coherent
367.3135	0.1412501385784708	9	systole	21	A	2446.423693900757	coherent
367.9435	0.1412501385784708	9	systole	22	A	2446.423693900757	coherent
368.2286	0.1412501385784708	9	systole	23	B	500.0	coherent
368.5135	0.1412501385784708	9	systole	24	A	2446.423693900757	coherent
369.0336	0.1412501385784708	9	systole	25	A	2446.423693900757	coherent
369.3187	0.1412501385784708	9	systole	26	B	500.0	coherent
369.6036	0.1412501385784708	9	systole	27	A	2446.423693900757	coherent
372.5229	0.1437517499434761	10	systole	1	A	3538.000656405778	coherent
372.8104	0.1437517499434761	10	systole	2	B	500.0	coherent
373.0979	0.1437517499434761	10	systole	3	A	3538.000656405778	coherent
373.5829	0.1437517499434761	10	systole	4	A	3538.000656405778	coherent
373.8704	0.1437517499434761	10	systole	5	B	500.0	coherent
374.1579	0.1437517499434761	10	systole	6	A	3538.000656405778	coherent
374.6637	0.1437517499434761	10	systole	7	A	3538.000656405778	coherent
374.9487	0.1437517499434761	10	systole	8	B	500.0	coherent
375.2337	0.1437517499434761	10	systole	9	A	3538.000656405778	coherent
375.8037	0.1437517499434761	10	systole	10	A	3538.000656405778	coherent
376.0887	0.1437517499434761	10	systole	11	B	500.0	coherent
376.3737	0.1437517499434761	10	systole	12	A	3538.000656405778	coherent
376.9	0.1437517499434761	10	systole	13	A	3538.000656405778	coherent
377.1812	0.1437517499434761	10	systole	14	B	500.0	coherent
377.4625	0.1437517499434761	10	systole	15	A	3538.000656405778	coherent
378.01	0.1437517499434761	10	systole	16	A	3538.000656405778	coherent
378.2912	0.1437517499434761	10	systole	17	B	500.0	coherent
378.5725	0.1437517499434761	10	systole	18	A	3538.000656405778	coherent
379.1838	0.1437517499434761	10	systole	19	A	3538.000656405778	coherent
379.4687	0.1437517499434761	10	systole	20	B	500.0	coherent
379.7538	0.1437517499434761	10	systole	21	A	3538.000656405778	coherent
380.2401	0.1437517499434761	10	systole	22	A	3538.000656405778	coherent
380.5214	0.1437517499434761	10	systole	23	B	500.0	coherent
380.8026	0.1437517499434761	10	systole	24	A	3538.000656405778	coherent
381.351	0.1437517499434761	10	systole	25	A	3538.000656405778	coherent
381.6297	0.1437517499434761	10	systole	26	B	500.0	coherent
381.9085	0.1437517499434761	10	systole	27	A	3538.000656405778	coherent
393.6446	0.1399991526268422	11	systole	1	A	2942.014383864825	streaming
393.9271	0.1399991526268422	11	systole	2	B	500.0	streaming
394.2095	0.1399991526268422	11	systole	3	A	2942.014383864825	streaming
394.6842	0.1399991526268422	11	systole	4	A	2942.014383864825	streaming
394.9667	0.1399991526268422	11	systole	5	B	500.0	streaming
395.2491	0.1399991526268422	11	systole	6	A	2942.014383864825	streaming
395.7238	0.1399991526268422	11	systole	7	A	2942.014383864825	streaming
396.0063	0.1399991526268422	11	systole	8	B	500.0	streaming
396.2887	0.1399991526268422	11	systole	9	A	2942.014383864825	streaming
396.8438	0.1399991526268422	11	systole	10	A	2942.014383864825	streaming
397.1263	0.1399991526268422	11	systole	11	B	500.0	streaming
397.4087	0.1399991526268422	11	systole	12	A	2942.014383864825	streaming
397.9234	0.1399991526268422	11	systole	13	A	2942.014383864825	streaming
398.2059	0.1399991526268422	11	systole	14	B	500.0	streaming
