freq	dB
103.16875460574796	1.3119651653642666
110.53795136330139	0.7813301247810983
117.90714812085481	2.196989872371528
125.27634487840824	1.3544660601318614
132.64554163596168	2.326506614023231
140.0147383935151	0.24622271752603225
147.38393515106853	1.6934363158100851
154.75313190862195	1.5595000989628647
162.12232866617538	0.6994531874536593
169.4915254237288	1.1948048163295368
176.86072218128223	1.867668041571644
184.22991893883565	1.8580512851313271
191.59911569638908	3.7776678483941484
198.9683124539425	3.705148691470285
206.33750921149593	1.7742186608597008
213.70670596904935	1.545759841731378
221.07590272660278	0.9108163087393477
228.4450994841562	-0.6845969895359173
235.81429624170963	-2.848681653952699
243.18349299926305	-2.7726606718961433
250.55268975681648	-3.627399478192392
257.92188651436993	-1.7048130550254088
265.29108327192336	-1.514026087443073
272.6602800294768	0.7228159961337889
280.0294767870302	-0.0984576328032394
287.39867354458363	-0.22337378690425927
294.76787030213706	0.20154263605846542
302.1370670596905	0.5139909827825039
309.5062638172439	0.05434163646028292
316.87546057479733	-2.643500269689834
324.24465733235076	-3.2289093254495773
331.6138540899042	-2.3959815382438325
338.9830508474576	-2.7366041998355684
346.35224760501103	-2.3339527790742447
353.72144436256445	0.5193585259447437
361.0906411201179	0.10732324939729446
368.4598378776713	4.017536338002731
375.82903463522473	4.567989309666193
383.19823139277815	3.8055898291135346
390.5674281503316	4.307083162287802
397.936624907885	3.764382548285395
405.30582166543843	3.666940181050265
412.67501842299185	1.9957901249192491
420.0442151805453	-1.1848391991651133
427.4134119380987	-0.5640064316057843
434.78260869565213	-1.0924950954398567
442.15180545320555	1.682661399342107
449.521002210759	1.4451424777935369
456.8901989683124	1.6105698042985563
464.25939572586583	3.389098277765545
471.62859248341925	4.3552418197678575
478.9977892409727	4.143966227373709
486.3669859985261	4.681224705050589
493.73618275607953	4.712291392195013
501.10537951363295	3.124678248133889
508.4745762711864	3.3361907427177186
515.8437730287399	2.9288979951492693
523.2129697862932	2.785334482962151
530.5821665438467	3.476211171614116
537.9513633014001	3.381874295761879
545.3205600589536	2.2929900738721303
552.6897568165069	1.7090235726403353
560.0589535740604	0.3367332379587718
567.4281503316138	0.6753130741201206
574.7973470891673	0.8432169034313131
582.1665438467206	-0.678913708705367
589.5357406042741	-2.3111030943730064
596.9049373618275	-2.3199458743652013
604.274134119381	-1.5107456341248804
611.6433308769343	-2.494545708252155
619.0125276344878	-1.8807388740114448
626.3817243920412	0.23176518013436964
633.7509211495947	0.2001475665259601
641.120117907148	1.5279085989799746
648.4893146647015	1.562002623156149
655.8585114222549	2.2848520130797016
663.2277081798084	2.300967008066382
670.5969049373617	0.7722280830477951
677.9661016949152	-1.2400922486006176
685.3352984524686	-0.563183305600214
692.7044952100221	-0.30780793588983985
700.0736919675754	0.00908346970759983
707.4428887251289	-0.15832944503718885
714.8120854826823	0.9823814495837192
722.1812822402358	-0.5026010633137644
729.5504789977891	-1.2260578144745242
736.9196757553426	-1.6822214877646537
744.288872512896	0.43836441031553863
751.6580692704495	-0.396126919577908
759.0272660280028	-3.0287569490457624
766.3964627855563	-2.9204997781885496
773.7656595431097	-2.585016006476738
781.1348563006632	1.0904182976623502
788.5040530582165	2.002565936553909
795.87324981577	-0.9203652362838716
803.2424465733234	-0.9535311833368196
810.6116433308769	-1.4001409558049491
817.9808400884302	-1.4068168954669114
825.3500368459837	-1.122677502474109
832.7192336035371	-1.2666079115249422
840.0884303610906	-3.7295925520632043
847.4576271186439	-1.7727282881073836
854.8268238761974	-1.2704051350083523
862.1960206337508	-1.903865119912176
869.5652173913043	-3.000959122643365
876.9344141488576	-2.7416771215116684
884.3036109064111	-1.9782086695500292
891.6728076639645	-2.20534104797514
899.042004421518	-1.7608262641642685
906.4112011790713	0.27556771970972804
913.7803979366248	1.309719261489779
921.1495946941782	0.638388674522528
928.5187914517317	1.5318016628763977
935.887988209285	1.4899931347681192
943.2571849668385	0.5347030269374476
950.626381724392	-0.9141650760422613
957.9955784819454	-2.0992858307094577
965.3647752394988	-2.5147946846898512
972.7339719970522	-0.6345167911797949
980.1031687546057	4.105707243783925
987.4723655121591	3.487991139380584
994.8415622697125	3.290760624701976
1002.2107590272659	4.826411044374291
1009.5799557848194	4.611487078418944
1016.9491525423728	5.371950621239897
1024.3183492999262	5.293748398795132
1031.6875460574797	4.994260859578518
1039.056742815033	3.7943312273044367
1046.4259395725865	1.4454979607671827
1053.79513633014	0.9107859778867844
1061.1643330876934	1.3704253343340722
1068.5335298452467	0.14242456219597027
1075.9027266028002	-0.8781404724588862
1083.2719233603536	-4.0310140087781585
1090.6411201179071	-1.9558900695023673
1098.0103168754604	-0.5035282033329771
1105.3795136330139	1.731616517646701
1112.7487103905673	0.969564643188569
1120.1179071481208	0.7381187912468522
1127.487103905674	1.4169870153820052
1134.8563006632276	0.45967112540278365
1142.225497420781	0.7065369329889264
1149.5946941783345	-1.1742525373005828
1156.9638909358878	-0.8904966159218966
1164.3330876934413	-2.041903407870565
1171.7022844509947	-1.372590598586185
1179.0714812085482	-2.2023251950717753
1186.4406779661015	-1.9439592729723305
1193.809874723655	-1.0783743902497782
1201.1790714812084	-1.1254083441931444
1208.548268238762	0.6150499549000422
1215.9174649963152	2.724754183183871
1223.2866617538687	3.242326356016423
1230.6558585114221	2.5257433992544573
1238.0250552689756	2.198172469241451
1245.3942520265289	2.5761635170572905
1252.7634487840824	3.4734557012522274
1260.1326455416358	4.259110053878837
1267.5018422991893	2.0992595645951484
1274.8710390567426	-1.0216250071242712
1282.240235814296	-2.2669260742486412
1289.6094325718495	-2.176443510141903
1296.978629329403	-2.8608334711816945
1304.3478260869563	-3.4225995347074107
1311.7170228445098	-5.223437286732303
1319.0862196020632	-4.873855475940722
1326.4554163596167	-4.179069250064855
1333.82461311717	-2.01126178825533
1341.1938098747235	-0.35519267139274
1348.563006632277	0.052013599596818186
1355.9322033898304	2.2905290353070864
1363.3014001473837	4.876261654822349
1370.6705969049372	5.686113108842101
1378.0397936624906	5.76201162369792
