onset	duration	trial_num	trial_type	tone_num	tone_type	frequency	response
76.0831999999998	0.0850107062724419	1	diastole	1	B	500	diastole
76.75319999999988	0.0850107062724419	1	diastole	2	B	500	diastole
77.46319999999992	0.0850107062724419	1	diastole	3	B	500	diastole
78.17329999999993	0.0850107062724419	1	diastole	4	B	500	diastole
78.9201999999998	0.0850107062724419	1	diastole	5	B	500	diastole
79.65019999999981	0.0850107062724419	1	diastole	6	B	500	diastole
80.38019999999983	0.0850107062724419	1	diastole	7	B	500	diastole
81.11509999999998	0.0850107062724419	1	diastole	8	B	500	diastole
81.8252	0.0850107062724419	1	diastole	9	B	500	diastole
82.5351999999998	0.0850107062724419	1	diastole	10	B	500	diastole
83.24519999999984	0.0850107062724419	1	diastole	11	B	500	diastole
83.92679999999996	0.0850107062724419	1	diastole	12	B	500	diastole
84.60699999999997	0.0850107062724419	1	diastole	13	B	500	diastole
97.61649999999986	0.0881492798798717	2	systole	1	B	500	diastole
98.30119999999988	0.0881492798798717	2	systole	2	B	500	diastole
99.06089999999995	0.0881492798798717	2	systole	3	B	500	diastole
99.82079999999996	0.0881492798798717	2	systole	4	B	500	diastole
100.58069999999998	0.0881492798798717	2	systole	5	B	500	diastole
101.2702999999999	0.0881492798798717	2	systole	6	B	500	diastole
101.95979999999986	0.0881492798798717	2	systole	7	B	500	diastole
102.64940000000001	0.0881492798798717	2	systole	8	B	500	diastole
103.32989999999995	0.0881492798798717	2	systole	9	B	500	diastole
104.01029999999992	0.0881492798798717	2	systole	10	B	500	diastole
104.7204999999999	0.0881492798798717	2	systole	11	B	500	diastole
105.45049999999992	0.0881492798798717	2	systole	12	B	500	diastole
106.20929999999998	0.0881492798798717	2	systole	13	B	500	diastole
106.91989999999987	0.0881492798798717	2	systole	14	B	500	diastole
115.83979999999997	0.090609856240917	3	diastole	1	B	500	diastole
116.51469999999995	0.090609856240917	3	diastole	2	B	500	diastole
117.16660000000002	0.090609856240917	3	diastole	3	B	500	diastole
117.83499999999981	0.090609856240917	3	diastole	4	B	500	diastole
118.49959999999987	0.090609856240917	3	diastole	5	B	500	diastole
119.23839999999996	0.090609856240917	3	diastole	6	B	500	diastole
119.97839999999997	0.090609856240917	3	diastole	7	B	500	diastole
120.71679999999992	0.090609856240917	3	diastole	8	B	500	diastole
121.39719999999988	0.090609856240917	3	diastole	9	B	500	diastole
122.07889999999998	0.090609856240917	3	diastole	10	B	500	diastole
122.76059999999984	0.090609856240917	3	diastole	11	B	500	diastole
123.49059999999986	0.090609856240917	3	diastole	12	B	500	diastole
124.23049999999989	0.090609856240917	3	diastole	13	B	500	diastole
149.89019999999982	0.0981460336479358	4	systole	1	B	500	systole
150.61009999999987	0.0981460336479358	4	systole	2	B	500	systole
151.33019999999988	0.0981460336479358	4	systole	3	B	500	systole
152.03819999999996	0.0981460336479358	4	systole	4	B	500	systole
152.75779999999986	0.0981460336479358	4	systole	5	B	500	systole
153.4348	0.0981460336479358	4	systole	6	B	500	systole
154.13519999999994	0.0981460336479358	4	systole	7	B	500	systole
154.79160000000002	0.0981460336479358	4	systole	8	B	500	systole
155.41959999999995	0.0981460336479358	4	systole	9	B	500	systole
156.05949999999984	0.0981460336479358	4	systole	10	B	500	systole
156.68819999999982	0.0981460336479358	4	systole	11	B	500	systole
157.3047999999999	0.0981460336479358	4	systole	12	B	500	systole
157.9445999999998	0.0981460336479358	4	systole	13	B	500	systole
158.5750999999998	0.0981460336479358	4	systole	14	B	500	systole
159.20359999999982	0.0981460336479358	4	systole	15	B	500	systole
166.337	0.094278271717485	5	diastole	1	B	500	systole
167.07709999999997	0.094278271717485	5	diastole	2	B	500	systole
167.8071	0.094278271717485	5	diastole	3	B	500	systole
168.5070999999998	0.094278271717485	5	diastole	4	B	500	systole
169.20709999999985	0.094278271717485	5	diastole	5	B	500	systole
169.9070999999999	0.094278271717485	5	diastole	6	B	500	systole
170.5718999999999	0.094278271717485	5	diastole	7	B	500	systole
171.12659999999983	0.094278271717485	5	diastole	8	B	500	systole
171.75659999999993	0.094278271717485	5	diastole	9	B	500	systole
172.36979999999994	0.094278271717485	5	diastole	10	B	500	systole
172.96799999999985	0.094278271717485	5	diastole	11	B	500	systole
173.6230999999998	0.094278271717485	5	diastole	12	B	500	systole
174.30309999999986	0.094278271717485	5	diastole	13	B	500	systole
174.9930999999999	0.094278271717485	5	diastole	14	B	500	systole
175.66319999999996	0.094278271717485	5	diastole	15	B	500	systole
179.54489999999987	0.084379663108848	6	diastole	1	B	500	diastole
180.18819999999982	0.084379663108848	6	diastole	2	B	500	diastole
180.8481999999999	0.084379663108848	6	diastole	3	B	500	diastole
181.5	0.084379663108848	6	diastole	4	B	500	diastole
182.14159999999993	0.084379663108848	6	diastole	5	B	500	diastole
182.79160000000002	0.084379663108848	6	diastole	6	B	500	diastole
183.45129999999995	0.084379663108848	6	diastole	7	B	500	diastole
184.1413	0.084379663108848	6	diastole	8	B	500	diastole
184.8913	0.084379663108848	6	diastole	9	B	500	diastole
185.6398999999999	0.084379663108848	6	diastole	10	B	500	diastole
186.3798999999999	0.084379663108848	6	diastole	11	B	500	diastole
187.10500000000002	0.084379663108848	6	diastole	12	B	500	diastole
187.8050999999998	0.084379663108848	6	diastole	13	B	500	diastole
209.62879999999996	0.0931252062437124	7	systole	1	B	500	diastole
210.33870000000002	0.0931252062437124	7	systole	2	B	500	diastole
211.01509999999985	0.0931252062437124	7	systole	3	B	500	diastole
211.7150999999999	0.0931252062437124	7	systole	4	B	500	diastole
212.40779999999995	0.0931252062437124	7	systole	5	B	500	diastole
213.1017999999999	0.0931252062437124	7	systole	6	B	500	diastole
213.75019999999995	0.0931252062437124	7	systole	7	B	500	diastole
214.41009999999983	0.0931252062437124	7	systole	8	B	500	diastole
215.0544	0.0931252062437124	7	systole	9	B	500	diastole
215.69909999999982	0.0931252062437124	7	systole	10	B	500	diastole
216.3496	0.0931252062437124	7	systole	11	B	500	diastole
217.05949999999984	0.0931252062437124	7	systole	12	B	500	diastole
217.7751999999998	0.0931252062437124	7	systole	13	B	500	diastole
218.48509999999987	0.0931252062437124	7	systole	14	B	500	diastole
219.18499999999995	0.0931252062437124	7	systole	15	B	500	diastole
223.8451	0.0862521500093862	8	systole	1	B	500	systole
224.49509999999987	0.0862521500093862	8	systole	2	B	500	systole
225.15919999999983	0.0862521500093862	8	systole	3	B	500	systole
225.82909999999993	0.0862521500093862	8	systole	4	B	500	systole
226.51919999999996	0.0862521500093862	8	systole	5	B	500	systole
227.19319999999993	0.0862521500093862	8	systole	6	B	500	systole
227.86739999999986	0.0862521500093862	8	systole	7	B	500	systole
228.5873999999999	0.0862521500093862	8	systole	8	B	500	systole
229.30739999999992	0.0862521500093862	8	systole	9	B	500	systole
230.02329999999984	0.0862521500093862	8	systole	10	B	500	systole
230.73329999999987	0.0862521500093862	8	systole	11	B	500	systole
231.41319999999996	0.0862521500093862	8	systole	12	B	500	systole
232.07330000000002	0.0862521500093862	8	systole	13	B	500	systole
232.7430999999999	0.0862521500093862	8	systole	14	B	500	systole
233.42309999999998	0.0862521500093862	8	systole	15	B	500	systole
244.11799999999994	0.0951080626691691	9	diastole	1	B	500	systole
244.81809999999996	0.0951080626691691	9	diastole	2	B	500	systole
245.51819999999998	0.0951080626691691	9	diastole	3	B	500	systole
246.2181999999998	0.0951080626691691	9	diastole	4	B	500	systole
246.91679999999997	0.0951080626691691	9	diastole	5	B	500	systole
247.55359999999996	0.0951080626691691	9	diastole	6	B	500	systole
248.13699999999994	0.0951080626691691	9	diastole	7	B	500	systole
248.7869999999998	0.0951080626691691	9	diastole	8	B	500	systole
249.4468999999999	0.0951080626691691	9	diastole	9	B	500	systole
250.11019999999985	0.0951080626691691	9	diastole	10	B	500	systole
250.80949999999984	0.0951080626691691	9	diastole	11	B	500	systole
251.4918	0.0951080626691691	9	diastole	12	B	500	systole
252.1818999999998	0.0951080626691691	9	diastole	13	B	500	systole
252.89189999999985	0.0951080626691691	9	diastole	14	B	500	systole
258.6230999999998	0.088756609824486	10	diastole	1	B	500	diastole
259.2618	0.088756609824486	10	diastole	2	B	500	diastole
259.90179999999987	0.088756609824486	10	diastole	3	B	500	diastole
260.54189999999994	0.088756609824486	10	diastole	4	B	500	diastole
261.1863999999998	0.088756609824486	10	diastole	5	B	500	diastole
261.8047999999999	0.088756609824486	10	diastole	6	B	500	diastole
262.43989999999985	0.088756609824486	10	diastole	7	B	500	diastole
