onset	duration	trial_num	trial_type	tone_num	tone_type	frequency	response
39.055900000000065	0.1068805812392383	1	diastole	1	B	500	systole
39.97070000000008	0.1068805812392383	1	diastole	2	B	500	systole
40.86070000000018	0.1068805812392383	1	diastole	3	B	500	systole
41.76909999999998	0.1068805812392383	1	diastole	4	B	500	systole
42.69510000000014	0.1068805812392383	1	diastole	5	B	500	systole
43.60470000000009	0.1068805812392383	1	diastole	6	B	500	systole
44.58480000000009	0.1068805812392383	1	diastole	7	B	500	systole
45.60440000000017	0.1068805812392383	1	diastole	8	B	500	systole
46.62390000000005	0.1068805812392383	1	diastole	9	B	500	systole
47.64350000000013	0.1068805812392383	1	diastole	10	B	500	systole
53.09100000000012	0.1268258935306221	2	systole	1	B	500	systole
53.98109999999997	0.1268258935306221	2	systole	2	B	500	systole
54.721300000000156	0.1268258935306221	2	systole	3	B	500	systole
55.561300000000074	0.1268258935306221	2	systole	4	B	500	systole
56.50130000000013	0.1268258935306221	2	systole	5	B	500	systole
57.57140000000004	0.1268258935306221	2	systole	6	B	500	systole
58.66090000000008	0.1268258935306221	2	systole	7	B	500	systole
59.74750000000017	0.1268258935306221	2	systole	8	B	500	systole
60.78740000000016	0.1268258935306221	2	systole	9	B	500	systole
61.82330000000002	0.1268258935306221	2	systole	10	B	500	systole
65.20720000000006	0.1274997271248139	3	diastole	1	B	500	diastole
66.12710000000015	0.1274997271248139	3	diastole	2	B	500	diastole
67.06560000000013	0.1274997271248139	3	diastole	3	B	500	diastole
67.91560000000004	0.1274997271248139	3	diastole	4	B	500	diastole
68.81560000000013	0.1274997271248139	3	diastole	5	B	500	diastole
69.7156	0.1274997271248139	3	diastole	6	B	500	diastole
70.53050000000007	0.1274997271248139	3	diastole	7	B	500	diastole
71.36540000000014	0.1274997271248139	3	diastole	8	B	500	diastole
72.32550000000015	0.1274997271248139	3	diastole	9	B	500	diastole
73.3755000000001	0.1274997271248139	3	diastole	10	B	500	diastole
74.42550000000006	0.1274997271248139	3	diastole	11	B	500	diastole
77.52260000000001	0.1218837540363892	4	diastole	1	B	500	diastole
78.36260000000016	0.1218837540363892	4	diastole	2	B	500	diastole
79.20260000000007	0.1218837540363892	4	diastole	3	B	500	diastole
80.13260000000014	0.1218837540363892	4	diastole	4	B	500	diastole
81.14049999999997	0.1218837540363892	4	diastole	5	B	500	diastole
82.01089999999999	0.1218837540363892	4	diastole	6	B	500	diastole
82.93129999999996	0.1218837540363892	4	diastole	7	B	500	diastole
83.78999999999996	0.1218837540363892	4	diastole	8	B	500	diastole
84.69000000000005	0.1218837540363892	4	diastole	9	B	500	diastole
85.66000000000008	0.1218837540363892	4	diastole	10	B	500	diastole
89.03850000000011	0.1199974247720092	5	systole	1	B	500	systole
89.98850000000016	0.1199974247720092	5	systole	2	B	500	systole
90.99580000000014	0.1199974247720092	5	systole	3	B	500	systole
91.98580000000015	0.1199974247720092	5	systole	4	B	500	systole
92.97580000000016	0.1199974247720092	5	systole	5	B	500	systole
93.91579999999999	0.1199974247720092	5	systole	6	B	500	systole
94.92579999999998	0.1199974247720092	5	systole	7	B	500	systole
95.92590000000018	0.1199974247720092	5	systole	8	B	500	systole
96.93880000000013	0.1199974247720092	5	systole	9	B	500	systole
