onset	duration	trial_num	trial_type	tone_num	tone_type	frequency	response
182.2086	0.0787359796813689	1	systole	1	A	1578.5670027440333	coherent
182.3687	0.0787359796813689	1	systole	2	B	500.0	coherent
182.5286	0.0787359796813689	1	systole	3	A	1578.5670027440333	coherent
182.8632	0.0787359796813689	1	systole	4	A	1578.5670027440333	coherent
183.0246	0.0787359796813689	1	systole	5	B	500.0	coherent
183.1857	0.0787359796813689	1	systole	6	A	1578.5670027440333	coherent
183.5031	0.0787359796813689	1	systole	7	A	1578.5670027440333	coherent
183.6645	0.0787359796813689	1	systole	8	B	500.0	coherent
183.8256	0.0787359796813689	1	systole	9	A	1578.5670027440333	coherent
184.1431	0.0787359796813689	1	systole	10	A	1578.5670027440333	coherent
184.3045	0.0787359796813689	1	systole	11	B	500.0	coherent
184.4656	0.0787359796813689	1	systole	12	A	1578.5670027440333	coherent
184.7832	0.0787359796813689	1	systole	13	A	1578.5670027440333	coherent
184.9446	0.0787359796813689	1	systole	14	B	500.0	coherent
185.1057	0.0787359796813689	1	systole	15	A	1578.5670027440333	coherent
185.3885	0.0787359796813689	1	systole	16	A	1578.5670027440333	coherent
185.5487	0.0787359796813689	1	systole	17	B	500.0	coherent
185.7085	0.0787359796813689	1	systole	18	A	1578.5670027440333	coherent
185.9986	0.0787359796813689	1	systole	19	A	1578.5670027440333	coherent
186.1588	0.0787359796813689	1	systole	20	B	500.0	coherent
186.3186	0.0787359796813689	1	systole	21	A	1578.5670027440333	coherent
186.604	0.0787359796813689	1	systole	22	A	1578.5670027440333	coherent
186.7629	0.0787359796813689	1	systole	23	B	500.0	coherent
186.9215	0.0787359796813689	1	systole	24	A	1578.5670027440333	coherent
187.2096	0.0787359796813689	1	systole	25	A	1578.5670027440333	coherent
187.3673	0.0787359796813689	1	systole	26	B	500.0	coherent
187.5246	0.0787359796813689	1	systole	27	A	1578.5670027440333	coherent
187.8197	0.0787359796813689	1	systole	28	A	1578.5670027440333	coherent
187.9773	0.0787359796813689	1	systole	29	B	500.0	coherent
188.1347	0.0787359796813689	1	systole	30	A	1578.5670027440333	coherent
188.4105	0.0787359796813689	1	systole	31	A	1578.5670027440333	coherent
188.5657	0.0787359796813689	1	systole	32	B	500.0	coherent
188.7206	0.0787359796813689	1	systole	33	A	1578.5670027440333	coherent
188.9914	0.0787359796813689	1	systole	34	A	1578.5670027440333	coherent
189.144	0.0787359796813689	1	systole	35	B	500.0	coherent
189.2964	0.0787359796813689	1	systole	36	A	1578.5670027440333	coherent
189.5914	0.0787359796813689	1	systole	37	A	1578.5670027440333	coherent
189.7441	0.0787359796813689	1	systole	38	B	500.0	coherent
189.8964	0.0787359796813689	1	systole	39	A	1578.5670027440333	coherent
190.2012	0.0787359796813689	1	systole	40	A	1578.5670027440333	coherent
190.3539	0.0787359796813689	1	systole	41	B	500.0	coherent
190.5062	0.0787359796813689	1	systole	42	A	1578.5670027440333	coherent
190.8111	0.0787359796813689	1	systole	43	A	1578.5670027440333	coherent
190.9638	0.0787359796813689	1	systole	44	B	500.0	coherent
191.1161	0.0787359796813689	1	systole	45	A	1578.5670027440333	coherent
191.4112	0.0787359796813689	1	systole	46	A	1578.5670027440333	coherent
191.5639	0.0787359796813689	1	systole	47	B	500.0	coherent
191.7162	0.0787359796813689	1	systole	48	A	1578.5670027440333	coherent
215.384	0.0806169627176132	2	systole	1	A	2180.0224995339627	coherent
215.5428	0.0806169627176132	2	systole	2	B	500.0	coherent
215.7015	0.0806169627176132	2	systole	3	A	2180.0224995339627	coherent
216.0139	0.0806169627176132	2	systole	4	A	2180.0224995339627	coherent
216.1727	0.0806169627176132	2	systole	5	B	500.0	coherent
216.3314	0.0806169627176132	2	systole	6	A	2180.0224995339627	coherent
216.654	0.0806169627176132	2	systole	7	A	2180.0224995339627	coherent
216.8128	0.0806169627176132	2	systole	8	B	500.0	coherent
216.9715	0.0806169627176132	2	systole	9	A	2180.0224995339627	coherent
217.304	0.0806169627176132	2	systole	10	A	2180.0224995339627	coherent
217.4628	0.0806169627176132	2	systole	11	B	500.0	coherent
217.6215	0.0806169627176132	2	systole	12	A	2180.0224995339627	coherent
217.9443	0.0806169627176132	2	systole	13	A	2180.0224995339627	coherent
218.1031	0.0806169627176132	2	systole	14	B	500.0	coherent
218.2618	0.0806169627176132	2	systole	15	A	2180.0224995339627	coherent
218.5845	0.0806169627176132	2	systole	16	A	2180.0224995339627	coherent
218.7433	0.0806169627176132	2	systole	17	B	500.0	coherent
218.902	0.0806169627176132	2	systole	18	A	2180.0224995339627	coherent
219.2342	0.0806169627176132	2	systole	19	A	2180.0224995339627	coherent
219.393	0.0806169627176132	2	systole	20	B	500.0	coherent
219.5518	0.0806169627176132	2	systole	21	A	2180.0224995339627	coherent
219.9038	0.0806169627176132	2	systole	22	A	2180.0224995339627	coherent
220.065	0.0806169627176132	2	systole	23	B	500.0	coherent
220.2262	0.0806169627176132	2	systole	24	A	2180.0224995339627	coherent
220.5642	0.0806169627176132	2	systole	25	A	2180.0224995339627	coherent
220.7255	0.0806169627176132	2	systole	26	B	500.0	coherent
220.8867	0.0806169627176132	2	systole	27	A	2180.0224995339627	coherent
221.2201	0.0806169627176132	2	systole	28	A	2180.0224995339627	coherent
221.3826	0.0806169627176132	2	systole	29	B	500.0	coherent
221.545	0.0806169627176132	2	systole	30	A	2180.0224995339627	coherent
221.8716	0.0806169627176132	2	systole	31	A	2180.0224995339627	coherent
222.0341	0.0806169627176132	2	systole	32	B	500.0	coherent
222.1965	0.0806169627176132	2	systole	33	A	2180.0224995339627	coherent
222.5201	0.0806169627176132	2	systole	34	A	2180.0224995339627	coherent
222.6826	0.0806169627176132	2	systole	35	B	500.0	coherent
222.845	0.0806169627176132	2	systole	36	A	2180.0224995339627	coherent
223.1685	0.0806169627176132	2	systole	37	A	2180.0224995339627	coherent
223.331	0.0806169627176132	2	systole	38	B	500.0	coherent
223.4934	0.0806169627176132	2	systole	39	A	2180.0224995339627	coherent
223.8188	0.0806169627176132	2	systole	40	A	2180.0224995339627	coherent
223.9813	0.0806169627176132	2	systole	41	B	500.0	coherent
224.1437	0.0806169627176132	2	systole	42	A	2180.0224995339627	coherent
224.4586	0.0806169627176132	2	systole	43	A	2180.0224995339627	coherent
224.6211	0.0806169627176132	2	systole	44	B	500.0	coherent
224.7835	0.0806169627176132	2	systole	45	A	2180.0224995339627	coherent
225.0964	0.0806169627176132	2	systole	46	A	2180.0224995339627	coherent
225.2588	0.0806169627176132	2	systole	47	B	500.0	coherent
