freq	dB
102.23048327137546	-0.2461976260161937
111.52416356877322	-0.1630946012292891
120.81784386617099	-0.4017543117061161
130.11152416356876	-1.2605786123185987
139.40520446096653	-2.938479243674104
148.6988847583643	-2.5405085853489533
157.99256505576207	-1.200455214883168
167.28624535315984	-0.609963810058426
176.5799256505576	0.3189725735762968
185.87360594795538	0.04488682138670877
195.16728624535315	-0.27880781704062696
204.46096654275092	1.303999083544491
213.7546468401487	0.7296664162431777
223.04832713754644	1.8047386497994196
232.3420074349442	2.5223566623933236
241.63568773234198	0.7992704401499297
250.92936802973975	1.4763424040405548
260.2230483271375	1.1440637063145163
269.5167286245353	0.5134213314703009
278.81040892193306	1.2476030823726165
288.10408921933083	3.011667737785059
297.3977695167286	1.5184471086432905
306.6914498141264	0.3863267504420752
315.98513011152414	0.9309519481485549
325.2788104089219	-1.437221812745939
334.5724907063197	0.23263126986224336
343.86617100371745	-0.33784886556855104
353.1598513011152	-0.13981971749312702
362.453531598513	-0.36964618058825094
371.74721189591077	1.3501215770209172
381.04089219330854	1.7449372399732157
390.3345724907063	1.1261213343911116
399.6282527881041	1.3135328487345534
408.92193308550185	2.9204270950559676
418.2156133828996	2.1694873106663763
427.5092936802974	4.275473380995018
436.80297397769516	5.764531862170735
446.0966542750929	7.182144814864358
455.39033457249064	9.595965550918208
464.6840148698884	12.999608459157185
473.9776951672862	12.919756835707226
483.27137546468396	12.564377756744573
492.5650557620817	12.08619164882094
501.8587360594795	11.6439562942639
511.15241635687727	11.410317247512328
520.446096654275	10.804378833177715
529.7397769516729	9.82800221444048
539.0334572490706	3.486953496376351
548.3271375464684	4.106283050830626
557.6208178438661	3.7143578767088847
566.914498141264	4.451365518631912
576.2081784386617	4.426029396046812
585.5018587360595	3.907999194410941
594.7955390334572	3.347876521718567
604.0892193308549	2.276859827696663
613.3828996282527	3.4342886520809266
622.6765799256505	4.093365464141029
631.9702602230483	4.74762504392515
641.263940520446	4.523518340710268
650.5576208178438	5.584982258711633
659.8513011152415	4.631546997003973
669.1449814126394	4.286222682419675
678.4386617100371	0.4329541701292343
687.7323420074349	1.4566890286916139
697.0260223048326	1.1502605509464061
706.3197026022304	2.1919078548409137
715.6133828996282	2.0248884134632608
724.907063197026	1.2283170357618052
734.2007434944237	3.0133769520344127
743.4944237918215	3.3069173987160125
752.7881040892192	2.5926721493814364
762.0817843866171	2.4039225167743896
771.3754646840148	0.9531773449279192
780.6691449814126	-0.7731397693342811
789.9628252788103	0.7913031779769644
799.2565055762082	0.40971619490418437
808.5501858736059	-0.2255168378865452
817.8438661710037	-0.9105738950423918
827.1375464684014	-1.99171123064669
836.4312267657992	-2.4176726484752527
845.724907063197	-1.3638019788253797
855.0185873605948	-0.03786121268768631
864.3122676579925	-0.982315062764028
873.6059479553903	-1.3694943672229012
882.899628252788	-1.1183685329741808
892.1933085501857	0.01765979556453139
901.4869888475836	1.825014992164487
910.7806691449813	0.06615909783284228
920.0743494423791	-0.25514820792645815
929.3680297397768	-0.37882070507033355
938.6617100371747	1.8389815224500006
947.9553903345724	2.2993572032614353
957.2490706319702	2.8874863154620805
966.5427509293679	13.947561808172122
975.8364312267657	14.763127637268433
985.1301115241635	15.376508461281587
994.4237918215613	14.985178967061476
1003.717472118959	14.98513028286814
1013.0111524163568	14.847777339898272
1022.3048327137545	15.772146294253789
1031.5985130111524	15.096422983851678
1040.89219330855	4.691478542771495
1050.1858736059478	5.0689472373540765
1059.4795539033457	7.85818706722544
1068.7732342007434	6.193419760040561
1078.0669144981412	6.421856234385399
1087.3605947955389	3.0033860961735126
1096.6542750929368	1.4219381692213116
1105.9479553903345	1.8936007525090308
1115.2416356877322	1.7370173515216558
1124.53531598513	1.4973345289041045
1133.828996282528	-0.7704789193577194
1143.1226765799256	-0.37411826416799193
1152.4163568773233	-0.10049226498813413
1161.710037174721	-0.10833122734840119
1171.003717472119	-1.5257922778015929
1180.2973977695167	-1.5481228782615197
1189.5910780669144	-1.8359868635888503
1198.8847583643121	-0.6732957950197328
1208.1784386617098	-2.382829290009538
1217.4721189591078	-0.9135246511011968
1226.7657992565055	-0.5811245106802818
1236.0594795539032	-0.04751304824187708
1245.353159851301	-0.30517640890088565
1254.6468401486989	0.06566613299585962
1263.9405204460966	-0.6105077764049028
1273.2342007434943	-1.5825414295170463
1282.527881040892	-3.4927071636887908
1291.82156133829	-6.030105914792456
1301.1152416356877	-3.737658712112496
1310.4089219330854	-3.9821670501748874
1319.702602230483	-4.557720036860564
1328.996282527881	-5.527913838076131
1338.2899628252787	-4.908865292532632
1347.5836431226764	-2.3878913702707463
1356.8773234200742	-0.7448336369056253
1366.171003717472	0.43737444124617064
1375.4646840148698	0.9464556014122432
1384.7583643122675	2.343339861184415
1394.0520446096652	2.8680261527320394
1403.3457249070632	4.273331204222738
1412.639405204461	4.626522166762426
1421.9330855018586	5.395279149596539
1431.2267657992563	5.023529234255322
1440.5204460966543	4.303813116266398
1449.814126394052	3.0610407931408803
1459.1078066914497	1.7044331380917463
1468.4014869888474	4.865728238898716
1477.6951672862454	5.433225364728599
1486.988847583643	5.311664102949121
1496.2825278810408	5.50400263269831
1505.5762081784385	5.392909417111918
1514.8698884758362	5.505005182018817
1524.1635687732341	5.501014345396561
1533.4572490706319	5.356767088329743
1542.7509293680296	-1.8939757319935597
1552.0446096654273	-3.9843181105189336
1561.3382899628252	-4.279451956891075
1570.631970260223	-5.444295080510052
1579.9256505576207	-3.6024802034010985
1589.2193308550184	-2.785340278559096
1598.5130111524163	-3.732106414551743
1607.806691449814	-0.2474427841737972
1617.1003717472117	-0.7931504552012404
1626.3940520446095	0.18665061951045248
