onset	duration	trial_num	trial_type	tone_num	tone_type	frequency	response
48.5933	0.1144976445066277	1	diastole	1	B	500	diastole
49.453700000000026	0.1144976445066277	1	diastole	2	B	500	diastole
50.188699999999926	0.1144976445066277	1	diastole	3	B	500	diastole
50.95869999999991	0.1144976445066277	1	diastole	4	B	500	diastole
52.0003999999999	0.1144976445066277	1	diastole	5	B	500	diastole
52.990600000000086	0.1144976445066277	1	diastole	6	B	500	diastole
53.85050000000001	0.1144976445066277	1	diastole	7	B	500	diastole
54.68049999999994	0.1144976445066277	1	diastole	8	B	500	diastole
55.531799999999976	0.1144976445066277	1	diastole	9	B	500	diastole
56.45180000000005	0.1144976445066277	1	diastole	10	B	500	diastole
57.44139999999993	0.1144976445066277	1	diastole	11	B	500	diastole
65.27620000000002	0.1093744033714756	2	diastole	1	B	500	systole
66.00800000000004	0.1093744033714756	2	diastole	2	B	500	systole
66.79770000000008	0.1093744033714756	2	diastole	3	B	500	systole
67.58729999999991	0.1093744033714756	2	diastole	4	B	500	systole
68.49389999999994	0.1093744033714756	2	diastole	5	B	500	systole
69.4643000000001	0.1093744033714756	2	diastole	6	B	500	systole
70.4342999999999	0.1093744033714756	2	diastole	7	B	500	systole
71.44260000000008	0.1093744033714756	2	diastole	8	B	500	systole
72.39249999999993	0.1093744033714756	2	diastole	9	B	500	systole
73.3406	0.1093744033714756	2	diastole	10	B	500	systole
74.0326	0.1093744033714756	2	diastole	11	B	500	systole
77.82099999999991	0.1180927014502231	3	diastole	1	B	500	systole
78.61110000000008	0.1180927014502231	3	diastole	2	B	500	systole
79.45100000000002	0.1180927014502231	3	diastole	3	B	500	systole
80.19949999999994	0.1180927014502231	3	diastole	4	B	500	systole
81.15460000000007	0.1180927014502231	3	diastole	5	B	500	systole
82.08459999999991	0.1180927014502231	3	diastole	6	B	500	systole
83.11959999999999	0.1180927014502231	3	diastole	7	B	500	systole
83.9996000000001	0.1180927014502231	3	diastole	8	B	500	systole
84.81960000000004	0.1180927014502231	3	diastole	9	B	500	systole
85.63959999999997	0.1180927014502231	3	diastole	10	B	500	systole
86.44789999999989	0.1180927014502231	3	diastole	11	B	500	systole
90.51870000000008	0.1100015999691095	4	systole	1	B	500	diastole
91.38869999999997	0.1100015999691095	4	systole	2	B	500	diastole
92.16290000000004	0.1100015999691095	4	systole	3	B	500	diastole
92.9529	0.1100015999691095	4	systole	4	B	500	diastole
93.74279999999999	0.1100015999691095	4	systole	5	B	500	diastole
94.67000000000007	0.1100015999691095	4	systole	6	B	500	diastole
95.6099999999999	0.1100015999691095	4	systole	7	B	500	diastole
96.47689999999989	0.1100015999691095	4	systole	8	B	500	diastole
97.33680000000004	0.1100015999691095	4	systole	9	B	500	diastole
98.22869999999989	0.1100015999691095	4	systole	10	B	500	diastole
99.12699999999995	0.1100015999691095	4	systole	11	B	500	diastole
104.00949999999989	0.1118858461850322	5	diastole	1	B	500	systole
104.93949999999995	0.1118858461850322	5	diastole	2	B	500	systole
105.75900000000001	0.1118858461850322	5	diastole	3	B	500	systole
106.6090999999999	0.1118858461850322	5	diastole	4	B	500	systole
107.61570000000006	0.1118858461850322	5	diastole	5	B	500	systole
108.61570000000006	0.1118858461850322	5	diastole	6	B	500	systole
109.61570000000006	0.1118858461850322	5	diastole	7	B	500	systole
110.57439999999997	0.1118858461850322	5	diastole	8	B	500	systole
111.4043999999999	0.1118858461850322	5	diastole	9	B	500	systole
112.23440000000005	0.1118858461850322	5	diastole	10	B	500	systole
116.7170000000001	0.1112523702322505	6	systole	1	B	500	diastole
117.54700000000003	0.1112523702322505	6	systole	2	B	500	diastole
118.30700000000002	0.1112523702322505	6	systole	3	B	500	diastole
119.10699999999997	0.1112523702322505	6	systole	4	B	500	diastole
119.90699999999993	0.1112523702322505	6	systole	5	B	500	diastole
120.84609999999998	0.1112523702322505	6	systole	6	B	500	diastole
121.78359999999998	0.1112523702322505	6	systole	7	B	500	diastole
122.70370000000003	0.1112523702322505	6	systole	8	B	500	diastole
123.4362000000001	0.1112523702322505	6	systole	9	B	500	diastole
124.25620000000004	0.1112523702322505	6	systole	10	B	500	diastole
125.11650000000009	0.1112523702322505	6	systole	11	B	500	diastole
126.04420000000005	0.1112523702322505	6	systole	12	B	500	diastole
129.83490000000006	0.1062768127012532	7	diastole	1	B	500	diastole
130.70489999999995	0.1062768127012532	7	diastole	2	B	500	diastole
131.5096000000001	0.1062768127012532	7	diastole	3	B	500	diastole
132.4598000000001	0.1062768127012532	7	diastole	4	B	500	diastole
133.35979999999995	0.1062768127012532	7	diastole	5	B	500	diastole
134.2376999999999	0.1062768127012532	7	diastole	6	B	500	diastole
135.10770000000002	0.1062768127012532	7	diastole	7	B	500	diastole
135.9777999999999	0.1062768127012532	7	diastole	8	B	500	diastole
136.8478	0.1062768127012532	7	diastole	9	B	500	diastole
137.6078	0.1062768127012532	7	diastole	10	B	500	diastole
138.3677	0.1062768127012532	7	diastole	11	B	500	diastole
144.52469999999994	0.1024955239845439	8	systole	1	B	500	diastole
145.3046999999999	0.1024955239845439	8	systole	2	B	500	diastole
146.0847000000001	0.1024955239845439	8	systole	3	B	500	diastole
146.79729999999995	0.1024955239845439	8	systole	4	B	500	diastole
147.48980000000006	0.1024955239845439	8	systole	5	B	500	diastole
148.23389999999995	0.1024955239845439	8	systole	6	B	500	diastole
148.98389999999995	0.1024955239845439	8	systole	7	B	500	diastole
149.9139	0.1024955239845439	8	systole	8	B	500	diastole
150.73389999999995	0.1024955239845439	8	systole	9	B	500	diastole
151.55389999999989	0.1024955239845439	8	systole	10	B	500	diastole
152.4296999999999	0.1024955239845439	8	systole	11	B	500	diastole
153.2998	0.1024955239845439	8	systole	12	B	500	diastole
